-105,30.57299328,0.925743,15,268,108.5,0.9929999,6.292881,7.6717114,0.035517633,88,1691.25,32,26.27450943,4.260000229,16.47058868,1
-97.66254604,30.48268939,0,101,225,0,0.3429263,4.573193,8.153234,-0.02759625,71,1836.5,30,29.01960754,5.670000076,17.64705849,0
-97.68213153,30.50116183,16.830761,60,188,332.6,0.112623245,9.82611,1.7477288,0.06733802,85,4107,30,92.94117737,52.70000076,41.17647171,0
-108,30.55238294,10.03008,16,235,251.1,2.6114035,6.4096417,7.785024,0.08085424,85,779.5,31,45.09804153,4.010000229,16.47058868,1
-97.69175817,30.55792045,0,32,210,0,2.22542,4.986375,7.94331,0.001580775,86,2115.5,35,94.11764526,27.5,32.15686417,0
-97.68865495,30.52045039,21.353561,70,207,346.7,-0.81609714,5.5452776,7.1784678,-0.052610874,85,1227.25,31,34.50980377,4.179999828,32.15686417,0
-97.77255011,30.57226913,11.290111,16,259,75.3,2.764709,7.871445,6.213279,-0.019339478,89,2152.25,32,81.17647552,22.28000069,26.66666794,0
-97.74045678,30.54970487,20.670197,13,245,252,1.9656969,6.3900285,5.775044,-0.08044416,86,2497.5,31,90.19608307,31.35000038,35.29411697,0
-97.67952774,30.49440115,10.545179,192,454,328.2,-0.91209507,6.349729,7.8098474,0.049241126,84,1622.5,30,38.03921509,4.289999962,16.47058868,0
-97.7581395,30.54494394,25.600159,30,224,256.1,3.0504043,7.6450496,5.6998086,0.039588273,85,2324,31,81.5686264,27.43000031,30.98039246,0
-97.66254604,30.48268939,0,101,225,0,0.37165672,5.741564,7.463703,-0.020354271,76,736.5,30,51.76470566,4.119999886,16.86274529,0
-97.69164282,30.55765584,19.010168,20,335,10.9,-0.061138332,7.073046,6.1779594,-0.02366805,84,974,31,32.94117737,3.950000048,16.47058868,1
-97.77675687,30.56832705,8.070099,27,254,57.1,-0.42597634,5.9570036,7.220682,-0.025804937,86,2687.5,32,43.13725662,14.31999969,25.09803963,0
-97.74093693,30.54956689,22.00001,14,247,251.6,3.1340673,6.897599,5.2483196,-0.041498184,86,2542,31,97.2549057,35.52999878,49.41176605,0
-97.66254604,30.48268939,0,101,225,0,0.5041231,6.8652678,7.0355053,0.022362411,70,795.25,30,48.23529434,4.179999828,16.86274529,0
-97.76889158,30.57358754,8.347766,28,254,68.5,1.0313071,5.3352003,8.054784,0.009453774,89,716.25,32,49.41176605,4.039999962,16.47058868,0
-97.69176091,30.55791684,0,13,209,0,-1.7667292,0.5024376,9.3396845,-0.010705829,86,673.25,32,36.47058868,2.430000067,15.29411793,0
-97.77103678,30.56015977,0,11,245,0,0.68562275,8.963431,-1.3225187,-0.054763913,86,2320.25,32,92.94117737,30.28000069,31.76470566,0
-97.76236045,30.54916913,18.35022,19,231,341.1,2.5829797,5.3744273,8.008509,0.036799252,86,1955.25,31,70.58823395,3.00999999,15.29411793,0
-97.69001247,30.52622336,27.900087,176,209,349.6,-0.79694355,3.5439546,8.051796,-0.08056772,86,2489.75,31,61.56863022,4.710000038,16.47058868,0
-105,30.55126642,18.668102,31,228,252.9,1.7111838,5.9786854,7.2583,-0.006686091,85,1328.75,31,23.52941132,2.75,15.29411793,1
-97.73177626,30.5523616,7.4605427,19,232,256.6,1.6632997,7.22367,7.9574065,0.1275751,85,923.25,31,47.05882263,4.539999962,16.47058868,0
-97.68757633,30.51500314,28.1705,44,188,347,-0.8067502,8.29382,5.0134196,0.010319889,85,1973.25,30,18.4313736,2.50999999,15.29411793,0
-97.77425682,30.57157846,6.460031,18,251,349.1,3.4733927,7.8618684,5.8302064,0.077694595,88,990.5,32,40.7843132,4.340000153,16.47058868,0
-97.77638704,30.56862612,9.396153,44,255,53.4,-3.0883286,4.893978,7.910212,0.018085897,86,678.75,32,35.68627548,2.559999943,15.29411793,0
-97.76975263,30.55804612,23.830032,16,247,331.4,1.4349121,8.045207,4.943701,-0.007386148,88,1703,31,21.56862831,2.589999914,15.29411793,0
-97.69176091,30.55792195,0,11,209,0,0.808972,9.259699,4.111438,0.055052936,86,760,33,47.05882263,3.819999933,16.47058868,0
-97.74750972,30.54797335,23.77,25,245,253.6,2.571564,7.261977,5.2592754,-0.03014642,87,2086.5,32,95.29412079,26.63999939,34.50980377,0
-97.68135429,30.49999789,22.977802,18,196,334,-1.457973,8.4757805,6.2679815,0.103811204,85,1245.25,30,31.76470566,3.960000038,16.47058868,0
-97.77031705,30.57312005,13.300034,17,252,71.3,0.20770177,7.28726,5.466288,-0.052157164,90,1506.25,32,55.29411697,10.44999981,20.3921566,0
-97.76026295,30.54413994,4.8808303,30,228,252.7,3.1185913,6.5617213,4.4830947,-0.1107682,85,1138.25,31,34.11764908,4.789999962,17.25490189,0
-97.69180481,30.54484589,31.660057,14,220,0.5,-0.6070163,6.3716407,7.652328,0.035940945,86,2476.5,31,80.78431702,27.92000008,28.62745094,0
-97.71539762,30.5555104,29.050007,62,297,260.5,1.6938689,7.0994015,6.542108,0.018135905,86,2693.75,31,85.09803772,29.28000069,29.01960754,0
-97.69383256,30.55774386,15.720423,29,182,266.8,1.5119096,6.6492915,6.953911,0.011802733,88,2587.5,33,36.47058868,45,20,1
-97.6869343,30.51593799,24.325994,246,129,349.3,-0.36621708,9.213194,5.1762257,0.08551941,85,2098.25,31,90.98039246,26.64999962,30.58823586,0
-107,30.55247447,15.810013,19,236,258.6,2.5730963,5.2987323,7.1242247,-0.038693905,85,1021,31,26.27450943,2.589999914,15.29411793,1
-97.74523267,30.54837115,63,33,253,251.6,3.2515173,5.902071,7.1075993,0.017381132,88,1825,32,18.03921509,2.309999943,15.29411793,1
-97.66254604,30.48268939,0,101,225,0,-0.65306157,7.1206236,7.195553,0.053072035,78,1934.25,30,80,19.18000031,25.49019623,0
-97.71959377,30.55457556,28.0603,52,287,255.9,1.7992138,6.122567,8.112704,0.07116836,86,2396,31,79.21569061,25.97999954,27.84313774,0
-97.66254604,30.48268939,0,101,225,0,0.39992744,8.070336,6.4779816,0.074695766,83,1899,30,87.05882263,21.95999908,27.45098114,0
-97.68509271,30.5079099,23.936325,19,241,342.4,0.9074982,9.423884,2.4564126,0.016039371,85,1540.5,30,26.66666794,2.849999905,15.29411793,0
-97.66254604,30.48268939,0,101,225,0,-1.0571262,4.1351886,7.4370413,-0.10691422,63,1779.5,30,24.70588303,3.279999971,17.25490189,0
-97.6917609,30.55792192,54,11,209,0,0.5025142,9.192661,4.312551,0.05532998,86,758.5,33,47.05882263,3.75999999,16.47058868,1
-97.68227208,30.50148912,20.882765,30,183,332.8,-0.5769068,9.663304,1.9009578,0.024646223,85,2235.75,30,91.37255096,30.87000084,32.54901886,0
-97.70902463,30.55633915,30.151697,122,297,260.6,2.3450918,6.888712,6.2643805,-0.002214253,86,2389.75,32,76.07843018,22.85000038,25.88235283,0
-97.76349302,30.55146565,15.024314,36,228,338.4,1.2337991,6.9342976,6.456836,-0.00699687,86,1711.5,31,64.70588684,16.59000015,22.35294151,0
-97.66254604,30.48268939,0,101,225,0,0.23574267,4.5086837,7.3316965,-0.10329181,67,929.5,30,32.54901886,3.029999971,15.68627453,0
-97.77702949,30.56814925,7.4438696,23,255,342.6,0.005439626,5.7267003,7.593718,0.009745002,86,714.75,32,50.98039246,4.03000021,16.47058868,0
-97.67952774,30.49440115,10.545179,192,454,328.2,-1.4285531,6.118507,8.001154,0.056030214,84,1135,30,32.94117737,2.900000095,15.68627453,0
-105,30.55656458,20.380001,14,249,333.8,0.51553863,8.801775,4.4073997,0.023799956,87,1807,31,90.98039246,21.72999954,29.41176605,1
-97.66254604,30.48268939,0,101,225,0,-0.7200992,4.7743063,8.440537,0.010228336,73,1532,30,64.70588684,6.260000229,23.52941132,0
-97.67586013,30.48873449,11.74367,91,290,347.3,-1.4483962,0.8590012,8.776415,-0.07004094,83,1185.75,30,26.27450943,2.779999971,15.68627453,0
-97.67830686,30.49362898,15.648259,198,417,343.8,-1.8896189,5.552096,5.617908,-0.1531294,84,1389,30,29.80392265,2.819999933,15.29411793,0
-97.76335504,30.55125026,14.383342,36,226,337.8,-0.26975948,6.65657,6.2844534,-0.04741782,86,2475,31,91.37255096,31.53000069,34.11764908,0
-107,30.57324077,12.520064,24,252,69.3,0.93553907,6.4445014,6.2707396,-0.059449613,90,990.5,32,27.05882454,2.420000076,15.29411793,1
-97.73002609,30.55272548,24.210003,14,239,255.8,2.7167485,5.949955,7.7754474,0.054751456,86,1439.75,31,20,2.230000019,15.29411793,0
-97.66254604,30.48268939,0,101,225,0,-2.501845,1.9890643,8.374189,-0.06729907,83,876.5,30,30.98039246,2.680000067,15.68627453,0
-97.69175945,30.55792202,60,15,209,0,0.43455717,9.142709,3.8827438,0.03568876,86,653.75,33,36.47058868,2.349999905,15.29411793,1
-97.69180344,30.5436403,31.740227,13,216,0,-0.11859917,4.8010445,7.288409,-0.09125465,86,2521,31,48.23529434,7.170000076,18.4313736,0
-97.73148137,30.55240786,8.7900915,16,228,255.9,2.1900241,6.179798,7.507297,0.035027206,85,810.75,31,47.05882263,4.059999943,16.47058868,0
-97.76972915,30.57333118,11.810005,27,254,68.2,2.0656023,7.0765705,7.9466805,0.12394172,90,929.5,32,27.84313774,2.400000095,15.29411793,0
-97.67699654,30.49182233,9.924157,72,99,340,-1.6016251,6.7966213,7.119628,-0.003073209,84,1648.25,30,29.80392265,2.450000048,15.29411793,0
-97.7321332,30.55226442,8.22022,23,234,256.2,1.3568419,6.400065,6.3676567,-0.050361693,85,1195.25,31,39.2156868,5.090000153,17.25490189,0
-97.68123285,30.50049145,13.86299,118,109,334.9,2.104599,11.013634,1.7477288,0.08527888,85,3571,30,96.07843018,49.72999954,53.33333588,0
-97.69002034,30.52746901,65,133,311,346.8,0.05217444,7.24857,7.1401606,0.056185663,85,1861.5,31,88.23529816,23.29000092,28.62745094,1
-97.69176139,30.55792177,47,11,209,0,-0.40682274,6.3011556,7.5123534,0.04943258,86,760,33,46.66666794,3.75999999,16.47058868,1
-97.7755081,30.56636882,50,24,250,325.2,0.8577754,5.343628,8.206634,0.021090925,88,1407,32,27.05882454,3.480000019,16.07843208,1
-97.69383256,30.55774386,15.720423,29,182,266.8,1.1671445,5.892724,7.001795,-0.040572703,87,2832,33,97.2549057,37.95000076,47.05882263,0
-97.73653984,30.55074229,5.6605654,17,240,252.2,3.4924698,5.4423842,7.009303,-0.008866966,86,983.5,31,43.92156982,3.950000048,16.47058868,0
-97.66254604,30.48268939,0,101,225,0,-3.8995988,2.9547129,8.699111,0.036387026,79,2523.25,30,87.05882263,35.93000031,33.33333206,0
-97.76633237,30.55392194,19.090261,72,236,311.3,-0.5953709,8.600661,3.6699855,-0.025864542,87,1749,31,76.47058868,17.26000023,23.92156982,0
-97.69175867,30.5579208,0,14,210,0,0.9038207,7.9839153,6.0662556,0.046039913,86,753.75,33,47.05882263,3.789999962,16.47058868,0
-97.75932362,30.54453133,23.95,28,227,253.6,4.3815804,5.2604246,7.4906716,0.053447425,85,6501,31,21.17647171,2.339999914,15.29411793,1
-97.77074661,30.55962027,18.360003,25,245,328.1,0.42681912,6.7409225,6.4353843,-0.029998124,87,1010.75,31,35.29411697,3.670000076,16.47058868,0
-97.76985903,30.55822302,23.470034,17,247,332.1,2.0669813,7.700442,5.5949235,0.011889398,87,1342.75,31,21.96078491,2.390000105,15.29411793,0
-97.69154805,30.55086397,27.460115,34,214,356.3,0.6858526,5.538459,8.763238,0.07806033,85,2304.5,31,41.96078491,2.920000076,15.68627453,0
-97.73681853,30.55059053,2.491626,13,236,240.5,2.500849,6.5070186,6.637646,2.12E-04,86,6219,32,36.47058868,2.309999943,15.29411793,1
-97.7684207,30.57295478,4.1235056,24,263,160.8,0.26516262,7.279292,6.3309584,0.002779543,87,653,32,38.4313736,2.5,15.29411793,1
-97.77434484,30.57220344,7.0922847,38,251,355.6,1.4622635,9.240929,3.234892,0.028109968,88,1591.25,33,53.33333588,9.960000038,20,0
-97.76291598,30.55046336,17.72001,43,230,341.7,2.086135,6.551225,7.299595,0.041190684,86,1315.5,31,29.41176605,3.710000038,16.47058868,0
-97.66254604,30.48268939,0,101,225,0,0.9845723,5.473413,7.779738,-0.006173194,76,747.5,30,50.19607925,4.139999866,16.86274529,0
-97.69178911,30.55792422,0.88022727,14,215,200.2,-1.8816509,1.421811,9.224763,-0.010411799,85,770.25,31,48.62745285,4.03000021,16.47058868,0
-97.67952774,30.49440115,10.545179,192,454,328.2,-0.77756006,7.726261,5.2801914,-0.023769915,84,2228,30,88.23529816,27.56999969,30.98039246,0
-97.68277844,30.50248737,21.419863,16,220,332.1,-1.410089,9.969762,2.829908,0.085167706,86,1912.5,30,18.4313736,2.480000019,15.29411793,0
-97.67586013,30.48873449,11.74367,91,290,347.3,-1.5728947,0.61958104,12.6167145,0.31660122,83,1050,30,27.05882454,2.779999971,15.68627453,0
-97.77234271,30.56203311,18.920067,16,246,320.9,2.169798,6.4736915,6.7514186,-0.002203167,86,2426.5,31,94.11764526,32.02999878,36.47058868,0
-97.70902463,30.55633915,30.151697,122,297,260.6,2.0673645,6.6971755,6.197343,-0.027287662,87,2500,32,28.62745094,2.980000019,14.90196133,0
-97.66254604,30.48268939,0,101,225,0,0.78345937,4.487002,8.114926,-0.032390475,73,1227.25,30,29.41176605,41,15.68627453,1
-97.69210572,30.53880228,22.860056,19,191,1,0.16709612,6.668292,8.576681,0.12656802,85,2160.75,31,84.31372833,26.54000092,28.23529434,0
-97.67952774,30.49440115,10.545179,192,454,328.2,-1.1323615,7.0775666,6.651054,0.015745401,85,1836.5,30,49.01960754,22.95000076,26.66666794,0
-97.76854528,30.57364669,2.6686516,47,254,87.3,-1.4107785,8.438086,5.162588,0.037571967,89,2680.25,32,78.03921509,24.35000038,26.66666794,0
-97.70902463,30.55633915,30.151697,122,297,260.6,1.741753,6.840828,5.795117,-0.049998283,87,2517.75,32,83.52941132,52,29.01960754,1
-97.69176093,30.55792195,0,12,209,0,-1.9199581,-2.0737233,12.318071,0.30728692,86,762.5,32,46.66666794,3.839999914,16.47058868,0
-97.73681853,30.55059053,2.491626,13,236,240.5,1.3048973,8.36285,5.7941976,0.06459898,86,2717,32,90.98039246,33.54000092,30.58823586,0
-97.69002034,30.52746901,26.490318,133,209,346.8,0.8502672,4.453751,8.779633,0.02627176,85,2406.25,31,90.98039246,4.75,17.25490189,0
-97.67673168,30.49142377,11.470982,50,94,340.9,-1.9272366,2.0177948,9.1690645,-0.004014254,84,860,30,42.35294342,4.139999866,16.47058868,0
-97.77302061,30.57223656,11.040113,15,252,85.6,2.0943327,7.5745645,5.2939053,-0.015094757,88,1801.5,32,79.21569061,17.35000038,25.09803963,0
-97.74193622,30.54930827,23.71017,14,250,251.9,3.4501019,6.112301,7.7287126,0.08323389,87,2587.5,31,93.72549438,3.980000019,16.47058868,0
-97.68431025,30.50582335,23.012175,36,213,339.1,0.44781145,9.299385,2.638372,0.050920848,86,1680.25,31,22.74509811,2.839999914,15.68627453,0
-97.70697297,30.55670251,30.762226,77,197,261.8,1.5789472,6.352411,6.503801,-0.04038447,87,2421.75,33,80,27.20999908,28.62745094,0
-97.73351888,30.55168956,9.421916,19,226,247.9,1.203613,6.9555197,7.0859175,0.038562477,85,2817,31,99.21569061,39.06999969,64.70588684,0
-97.76836091,30.57299328,0.925743,15,268,108.5,1.0313071,3.5539145,9.41469,0.05017668,88,921.75,32,41.96078491,4.309999943,15.68627453,0
-97.7213438,30.55419468,28.060862,42,272,256.5,0.9851852,5.1265793,7.4614816,-0.052725077,86,2375.75,31,92.15686798,30.78000069,33.33333206,0
-97.7665121,30.5540898,55,74,238,312.6,0.81241965,8.255897,4.8670864,-0.00885431,87,1771,31,77.64705658,17.45000076,24.31372643,1
-97.67952774,30.49440115,10.545179,192,454,328.2,-1.1227847,6.40719,7.867308,0.059590757,84,851.5,30,32.94117737,2.700000048,15.29411793,0
-97.77623215,30.56906594,5.660141,39,263,7.8,1.2020807,8.695971,4.8839417,0.04303509,86,2075.75,32,73.33333588,20.13999939,25.49019623,0
-97.77624229,30.56911799,5.54,42,264,4.2,0.45508984,8.197976,3.6964173,-0.012803099,86,1264,32,25.09803963,2.559999943,15.68627453,0
-97.69164626,30.55798872,1.473126,17,207,344.8,4.6027665,1.9781852,9.137193,0.081233084,84,835,31,48.62745285,4.289999962,16.86274529,0
-97.77020474,30.5731603,13.070382,20,253,69,-0.3573298,7.555411,6.3282003,0.00638361,90,1500,32,53.33333588,10.11999989,20.3921566,0
-97.66254604,30.48268939,0,101,313,0,0.19743544,5.7153616,7.858421,0.009724498,68,741.25,30,51.37255096,4.230000019,16.86274529,1
-97.67699654,30.49182233,9.924157,72,99,340,-1.3439707,7.8031054,6.6234727,0.07129735,84,944.5,30,30.58823586,2.730000019,15.68627453,0
-97.67952774,30.49440115,10.545179,192,454,328.2,-1.2846711,5.7737417,7.310934,-0.022380888,84,850.75,30,32.15686417,2.75,15.68627453,0
-97.66254604,30.48268939,0,101,225,0,0.11124419,5.7153616,7.3700037,-0.01134787,60,1258.5,30,34.90196228,4.260000229,16.47058868,0
-97.7710314,30.56016081,0,11,246,0,3.644856,9.126237,1.5792537,0.033602536,86,2310,31,83.13725281,24.87000084,27.84313774,0
-97.77405258,30.57111035,3.9312723,13,252,339.7,0.705236,7.295458,1.5685277,-0.21694076,88,704.5,32,36.86274719,2.450000048,15.29411793,0
-97.77631727,30.56929006,7.178858,41,265,346.2,1.0967358,9.318462,5.0275936,0.10410398,86,760.75,32,45.88235474,4.090000153,16.47058868,0
-97.66247364,30.48308896,2.7951565,93,250,211.6,0.3504345,9.163701,-2.9478176,9.10E-04,56,2623.25,30,92.54901886,33.75999832,32.54901886,0
-97.77099948,30.55997135,11.010073,21,250,325.5,2.370911,7.267647,5.602202,-0.014885604,86,700.75,31,36.07843018,2.569999933,15.29411793,0
-97.6813266,30.50017751,21.498941,25,176,332.6,0.37119702,8.561972,3.8833566,-0.0218966,85,1264,30,29.80392265,4.039999962,16.47058868,0
-97.69002034,30.52746901,26.490318,133,209,346.8,0.22455695,6.8176136,7.2455053,0.03339976,85,2514.75,31,95.6862793,33.29000092,38.82352829,0
-97.69175954,30.55792209,0,15,209,0,0.40582675,9.238477,3.8444366,0.03986448,86,632,33,36.47058868,2.339999914,15.29411793,0
-97.77137536,30.56074171,13.360958,14,246,334.6,-2.0916512,6.6745744,9.508849,0.22229964,86,3306.25,32,90.98039246,52,30.98039246,1
-97.75388506,30.54600184,26.810017,29,232,252.1,1.6713443,7.3290153,5.4795423,-0.032750845,86,1997.5,31,33.72549057,2.700000048,15.29411793,0
-97.69163438,30.54079401,27.630116,22,277,4.5,0.33947864,7.5014744,6.4793606,0.030023277,85,2471.75,31,87.45098114,30.06999969,27.05882454,0
-105,30.48268939,0,101,225,0,0.5148491,7.648957,4.840348,-0.056794822,83,2352.25,30,80,28.70000076,29.80392265,1
-97.69383256,30.55774386,15.720423,29,182,266.8,1.6364081,6.8982887,6.7623744,0.003013372,88,2721,33,77.2549057,23.62000084,26.27450943,0
-97.68277844,30.50248737,21.419863,16,220,332.1,-0.48113877,9.739919,1.2114277,0.020707667,85,2559.25,30,96.47058868,34.25,41.17647171,0
-97.68277844,30.50248737,21.419863,16,220,332.1,-0.12679692,9.471768,2.7149863,0.08982517,86,1835,30,18.8235302,2.5,15.29411793,0
-97.66254604,30.48268939,0,101,225,0,-4.7923107,2.1726327,16.387754,0.7735128,57,2753,30,98.03921509,38.04000092,39.2156868,0
-97.66254604,30.48268939,54,101,225,0,0.48496947,6.6928854,7.2270412,0.013431016,70,768.75,30,49.41176605,4.260000229,16.86274529,1
-97.69175821,30.55792045,0,24,210,0,-0.39111677,7.5723424,5.739265,-0.011621773,86,2271,35,95.6862793,29.88999939,39.2156868,0
-97.73303566,30.55189985,10.370005,18,227,255.5,1.5100708,5.60519,6.9518423,-0.05777347,85,820.25,31,30.19607925,2.430000067,15.29411793,0
-97.77266486,30.57222067,11.750038,15,257,77.8,3.0903206,7.8044076,6.3186235,0.08998591,89,1724,51,80.39215851,18.60000038,25.49019623,1
-97.77447098,30.56503318,21.760113,16,255,326.2,0.64708567,6.684381,6.9424953,0.003616095,88,1421.75,31,20.3921566,2.319999933,15.29411793,0
-97.77369908,30.56397741,21.29046,17,257,328,-0.30101818,7.8335977,5.764548,0.028328948,88,1866.25,31,47.45098114,11.06000042,19.6078434,0
-97.66254604,30.48268939,0,101,225,0,0.7816206,5.341866,8.097841,0.011099517,69,683.5,30,41.17647171,2.930000067,15.68627453,0
-97.66254604,30.48268939,0,101,225,0,0.5998911,7.1429954,6.3076677,-0.0076828,70,745.25,30,51.76470566,4.210000038,16.86274529,0
-97.69002034,30.52746901,26.490318,133,209,346.8,0.3299018,6.712269,7.810537,0.06933421,85,1789,31,36.47058868,21.09000015,23.52941132,0
-97.76848323,30.57307471,6.890029,26,263,159.8,1.5197242,4.607363,9.998876,0.15189749,88,725,32,37.25490189,2.450000048,15.29411793,0
-97.74005381,30.54986018,19.150042,13,244,249.7,3.2872963,7.4339004,6.761455,0.0967688,86,2877.25,31,98.03921509,39.34000015,46.66666794,0
-97.7213438,30.55419468,28.060862,42,272,256.5,-1.0546745,2.5025344,9.367266,0.013187826,86,2349,31,74.50980377,22.05999947,25.49019623,0
-97.72740662,30.5533833,27.720001,15,241,257.9,3.3679712,5.231694,8.9246645,0.12802118,86,1960.75,31,21.17647171,3.309999943,16.07843208,0
-97.68934242,30.52430998,26.990028,196,209,348.9,0.2756588,4.2047544,9.076514,0.039076507,85,2460,31,77.2549057,33.52999878,30.98039246,0
-97.66254604,30.48268939,0,101,225,0,0.27404988,5.926051,8.442606,0.0708316,62,2089,30,40,6.179999828,16.07843208,0
-97.75989273,30.5444183,18.120708,29,229,259.4,3.8931634,5.1646566,7.1075993,-0.001407206,85,938.25,31,28.62745094,2.599999905,15.29411793,0
-97.66254604,30.48268939,0,101,225,0,0.3807738,7.352076,6.133217,0.011024756,83,1969.5,30,29.01960754,2.700000048,15.68627453,0
-97.7309236,30.55250739,17.730024,18,231,256.9,2.046372,4.6666627,6.932688,-0.10394335,85,1115.5,31,25.88235283,2.650000095,15.29411793,0
-97.67586013,30.48873449,11.74367,91,290,347.3,-2.6359203,1.2612271,5.951257,-0.30516422,83,1314.75,30,29.01960754,2.779999971,15.29411793,0
-97.68800563,30.51848748,21.461126,67,250,349.1,0.23712173,6.4167666,7.867308,0.05417639,85,2494.5,31,95.29412079,33.50999832,38.4313736,0
-97.77432811,30.56480837,21.450037,16,256,326.4,0.8386218,7.038723,5.9369307,-0.038461864,88,1482,31,20,2.289999962,15.29411793,0
-97.73075065,30.55253692,18.610218,17,231,254.9,2.9657454,5.404077,7.593488,0.016006231,85,1193.75,31,24.31372643,2.640000105,15.29411793,0
-97.66254604,30.48268939,0,101,225,0,0.07293696,4.9300632,8.25107,-0.001181126,66,1037.5,30,35.29411697,3.039999962,15.68627453,0
-97.68842831,30.52039733,19.522789,45,218,348.1,-0.6149842,5.564891,7.5328093,-0.02426231,85,1749,31,25.09803963,2.920000076,15.68627453,0
-97.76839357,30.57296294,1.9009471,18,266,135.2,-2.0715783,6.9249506,7.3269463,0.06815952,88,1588.25,33,68.62744904,13.89999962,22.74509811,0
-107,30.49839487,16.726889,88,211,332.8,-1.0461704,9.672881,1.1443901,0.017609835,85,2100.75,30,85.49019623,22.43000031,29.41176605,1
-97.67952774,30.49440115,10.545179,192,454,328.2,-0.73925287,7.8507595,6.3527937,0.05122727,84,2082,30,94.11764526,29.75,35.68627548,0
-97.77684339,30.56828616,5.9203043,27,255,55.3,-0.31105468,7.307333,6.1097727,-0.009530067,86,2697.5,32,92.54901886,33.88999939,34.90196228,0
-97.68196583,30.50123397,18.624737,44,142,329.7,-3.1051836,11.147709,3.9982784,0.26704866,85,2653.75,30,16.47058868,3.029999971,15.68627453,0
-97.7087336,30.55636636,30.293804,116,285,260.8,1.1096838,6.5152164,6.4750705,-0.037845135,87,2447.5,32,95.6862793,33.25999832,40.39215851,0
-97.77425682,30.57157846,6.460031,18,251,349.1,1.529301,9.298389,5.169407,0.11462647,88,851.5,33,43.92156982,4.059999943,16.47058868,0
-97.69168806,30.55802713,0.8637129,20,207,266.1,-1.9199581,0.26301742,10.115406,0.068883955,84,703,31,38.03921509,2.710000038,15.68627453,0
-97.69002034,30.52746901,26.490318,133,209,346.8,0.5884756,7.0953407,6.5559754,0.00558269,85,1877.25,31,56.07843399,3.289999962,15.68627453,0
-97.69184988,30.5451196,31.120079,14,217,359.4,-0.003677494,5.3852296,8.542971,0.048425615,85,2437.5,31,62.74509811,3.200000048,15.68627453,0
-97.66254604,30.48268939,0,101,225,0,0.17054377,5.9330997,7.272167,-0.024122536,76,778.75,30,49.41176605,4.28000021,16.86274529,0
-97.77564787,30.56651076,20.970037,23,250,322.7,0.19697575,5.152092,7.0669937,-0.089270055,88,1526.5,32,27.45098114,2.50999999,15.29411793,0
-106,30.52292349,25.211529,30,212,348.1,0.23735157,3.9557574,8.272062,-0.04600358,85,2514.75,31,97.64706421,13.14999962,27.45098114,1
-97.77241735,30.57231621,11.440004,17,260,70.4,1.8453357,7.9576364,4.6522593,-0.022724986,89,2141.25,32,80.78431702,21.60000038,25.88235283,0
-97.66254604,30.48268939,0,101,225,0,0.38897157,5.753669,7.302966,-0.032443643,69,764,30,52.15686417,3.75999999,16.86274529,0
-97.69002909,30.52659269,24.510988,76,209,344.3,0.35227326,4.262215,8.463598,-0.014356077,86,2292.75,31,17.64705849,2.839999914,15.68627453,0
